Order_ID,Order_Date,Region,Category,Sub_Category,Customer_Name,Orders,Quantity,Revenue,Profit
ORD10656,23-10-2022,East,Office Supplies,Paper,Sneha,2,19,2337.64,-183.35
ORD10657,08-01-2024,South,Technology,Phones,Neha,1,16,4999.65,-419.97
ORD10658,26-03-2024, west ,Furniture,Tables,Sara,5,11,1173.11,160.66
ORD10659,19-12-2023,East,Office Supplies,Paper,Sara,1,18,612.01,209.3
ORD10660,13-02-2022,Central,Furniture,Tables,David,1,3,1918.51,418.74
ORD10661,30-11-2022,East,Technology,Phones,Neha,3,10,3312.01,829.17
ORD10662,10-07-2023,East,Office Supplies,Binders,Amit,5,15,706.31,11.21
ORD10663,05-12-2022,Central,Furniture,Storage,Ravi,1,18,1968.22,404.15
ORD10664,06-04-2023,South,Technology,Phones,Sneha,4,18,2900.02,138.6
ORD10665,04-02-2024,Central,Office Supplies,Art,Ravi,5,4,4745.92,-178.66
ORD10666,26-06-2022,Central,Technology,Accessories,Priya,3,13,$3102.37,267.53
ORD10667,29-12-2022, west ,Furniture,Tables,Amit,1,20,4689.03,1268.57
ORD10668,20-11-2022,West,Office Supplies,Paper,David,4,11,3767.28,-95.28
ORD10669,02-03-2022,South,Technology,Phones,John,3,1,2115.11,52.33
ORD10670,22-02-2024,East,Technology,Accessories,Ankit,4,11,1839.44,35.06
ORD10671,27-01-2024,South,Technology,Copiers,ravi,4,16,3235.02,-204.55
ORD10672,29-11-2022,East,Technology,Phones,Sara,5,11,3626.52,686.9
ORD10673,30-06-2022, west ,Technology,Accessories,David,5,2,2385.73,394.87
ORD10674,15-12-2022,West,Office Supplies,Art,Sara,2,17,2606.09,473.36
ORD10675,27-02-2023,Central,Office Supplies,Binders,Amit,1,4,2395.68,270.82
ORD10676,10-10-2022,East,Furniture,Storage,Sneha,3,20,$3943.37,465.91
ORD10677,27-07-2022,East,Technology,Accessories,Kiran,3,5,$2819.23,121.86
ORD10678,03-04-2022,Central,Technology,Copiers,Kiran,3,15,813.01,-45.46
ORD10679,04-03-2024,West,Furniture,Storage,Kiran,2,5,1197.29,70.86
ORD10680,19-11-2022,East,Furniture,Tables,Ankit,5,4,221.3,59.93
ORD10681,01-05-2023,East,Technology,Copiers,Amit,4,1,4205.68,38.92
ORD10682,17-06-2022,South,Furniture,Chairs,Kiran,3,7,1280.82,388.89
ORD10683,19-01-2023,EAST,Office Supplies,Binders,Ravi,3,17,2515.84,678.53
ORD10684,07-06-2022,South,Technology,Phones,Priya,3,7,2316.91,543.06
ORD10685,15-08-2022,West,Furniture,Tables,David,4,4,800.91,-37.17
ORD10686,29-05-2023,Central,Furniture,Tables,Sara,2,12,2541.15,243.85
ORD10687,11-01-2023,West,Office Supplies,Binders,Ravi,5,11,699.97,147.53
ORD10688,14-12-2023,West,Office Supplies,Art,Ravi,2,14,$614.66,-30.74
ORD10689,01-09-2023, west ,Furniture,Storage,David,4,19,2331.73,14.92
ORD10690,06-02-2022,EAST,Technology,Copiers,David,1,4,3573.88,212.65
ORD10691,22-03-2023,EAST,Office Supplies,Binders,Ravi,4,19,2530.79,-111.78
ORD10692,22-02-2024,,Office Supplies,Binders,Ravi,4,4,2124.77,539.43
ORD10693,04-04-2023,,Technology,Phones,Amit,3,9,3977.12,1330.05
ORD10694,24-03-2023, west ,Technology,Accessories,David,4,4,1840.88,615.56
ORD10695,28-07-2023,South,Technology,Phones,Kiran,2,16,847.79,97.9
ORD10696,12-02-2022,East,Technology,Accessories,Sneha,2,20,2003.99,-26.22
ORD10697,07-07-2022,EAST,Furniture,Chairs,Sara,2,18,4818.83,189.84
ORD10698,31-03-2023,South,Technology,Phones,David,5,1,3975.76,211.48
ORD10699,31-05-2023,South,Office Supplies,Art,Ankit,2,6,233.14,80.17
ORD10700,08-11-2023,EAST,Office Supplies,Paper,Ravi,1,5,3166.1,327.16
ORD10701,29-05-2024,East,Furniture,Tables,Sneha,3,13,4597.95,1308.13
ORD10702,16-06-2023,Central,Technology,Accessories,John,5,16,1074.07,129.01
ORD10703,18-07-2022,Central,Furniture,Chairs,Sneha,2,19,1331.73,-55.89
ORD10704,19-10-2023,EAST,Office Supplies,Binders,Amit,5,18,1526.24,392.85
ORD10705,06-02-2022,West,Technology,Accessories,John,2,13,3532.63,924.58
ORD10706,16-08-2023,EAST,Technology,Phones,Ravi,3,13,3523.42,-338.78
ORD10707,03-03-2023,West,Office Supplies,Art,Kiran,5,3,1584.82,344.96
ORD10708,17-02-2024, west ,Office Supplies,Binders,david,3,17,3807.24,934.71
ORD10709,22-05-2023,EAST,Furniture,Chairs,Neha,3,7,1187.89,148.94
ORD10710,15-07-2022,East,Office Supplies,Binders,Ankit,4,19,4558.93,81.22
ORD10711,29-11-2023,Central,Office Supplies,Binders,Neha,3,13,1308.28,353.87
ORD10712,02-11-2023,West,Office Supplies,Binders,John,3,4,2589.59,345.3
ORD10713,15-02-2023, west ,Technology,Copiers,Ravi,1,6,138.42,26.38
ORD10714,07-01-2024,West,Office Supplies,Binders,Ravi,1,13,4541.77,1318.32
ORD10715,09-10-2023,Central,Office Supplies,Paper,Sneha,4,3,3276.79,-106.22
ORD10716,04-05-2022,West,Technology,Accessories,Sara,3,14,1193.15,146.51
ORD10717,17-12-2022,South,Technology,Accessories,Kiran,3,3,$1357.01,313.15
ORD10718,13-03-2022,South,Office Supplies,Art,Ankit,5,19,3104.79,983.67
ORD10719,31-05-2022,Central,Office Supplies,Paper,Sneha,3,3,4392.7,932.05
ORD10720,06-11-2022,Central,Furniture,Tables,Priya,1,7,1720.18,489.31
ORD10721,15-04-2023,EAST,Furniture,Tables,Ravi,2,6,2075.12,
ORD10722,18-11-2023,South,Office Supplies,Art,Sneha,3,14,1999.85,625.43
ORD10723,10-08-2022,South,Technology,Copiers,Kiran,3,14,4101.75,-82.28
ORD10724,27-02-2022,,Furniture,Tables,Ravi,3,11,741.48,125.88
ORD10725,17-03-2024, west ,Office Supplies,Binders,Ravi,4,9,504.56,-23.89
ORD10726,18-03-2022, west ,Office Supplies,Art,Priya,2,10,1929.81,-0.23
ORD10727,10-10-2022,EAST,Furniture,Tables,David,2,10,1509.03,-24.01
ORD10728,01-02-2023,South,Technology,Copiers,Ravi,4,17,2245.77,97.47
ORD10729,04-01-2024,West,Technology,Accessories,David,5,3,2682.24,572.03
ORD10730,26-02-2024,East,Furniture,Chairs,Ankit,5,4,4873.64,238.74
ORD10731,02-02-2022,EAST,Office Supplies,Binders,Ankit,3,18,627.66,105.57
ORD10732,10-02-2024,EAST,Furniture,Tables,Sneha,5,9,1861.19,-39.48
ORD10733,11-05-2023,East,Technology,Copiers,Sara,3,5,991.8,73.2
ORD10734,03-01-2024,West,Technology,Copiers,John,4,18,2095.08,161.95
ORD10735,18-01-2023,EAST,Furniture,Tables,Sneha,2,7,3809.36,-303.14
ORD10736,17-04-2024,South,Office Supplies,Art,Sneha,1,19,1547.2,155.57
ORD10737,16-05-2022,EAST,Furniture,Chairs,David,2,17,4108.93,-290.61
ORD10738,19-12-2022,EAST,Technology,Accessories,Ravi,4,20,2411.39,444.21
ORD10739,11-11-2023,EAST,Office Supplies,Art,Sneha,3,16,916.43,215.9
ORD10740,06-06-2023,Central,Technology,Copiers,Ankit,4,8,$4514.31,482.79
ORD10741,15-11-2022, west ,Office Supplies,Binders,priya,2,12,3357.04,1101.51
ORD10742,16-02-2024,,Office Supplies,Binders,Kiran,5,8,2445.31,-159.86
ORD10743,26-02-2022,West,Furniture,Chairs,Sneha,3,1,1631.31,200.18
ORD10744,23-06-2022,Central,Furniture,Chairs,David,2,17,4167.13,-326.14
ORD10745,20-01-2022,EAST,Furniture,Chairs,David,4,11,680.55,-1.5
ORD10746,04-04-2024, west ,Furniture,Tables,Ravi,1,13,612,52.12
ORD10747,13-04-2022,South,Office Supplies,Paper,David,4,20,2164.11,306.89
ORD10748,29-08-2023,South,Furniture,Tables,Sneha,2,13,3243.63,-250.05
ORD10749,19-12-2022,West,Office Supplies,Art,John,2,10,1032.53,118.75
ORD10750,11-08-2022,East,Technology,Accessories,Sneha,1,4,705.23,208.01
ORD10751,16-04-2022,Central,Furniture,Storage,Sara,3,13,3867.49,1098.63
ORD10752,29-06-2023, west ,Office Supplies,Art,Ankit,4,12,166.75,9.73
ORD10753,02-04-2022, west ,Technology,Copiers,David,3,15,1565.44,61.32
ORD10754,11-12-2023,South,Technology,Copiers,ravi,4,2,$803.96,190.71
ORD10755,22-06-2023,West,Furniture,Storage,Sara,5,15,2040.19,611.97
ORD10756,17-12-2023,South,Technology,Accessories,John,2,11,629.36,-38.75
ORD10757,20-02-2023,West,Office Supplies,Binders,Kiran,3,13,3768.11,-54.17
ORD10758,13-11-2023,East,Office Supplies,Art,Ravi,1,6,1899.52,506.75
ORD10759,13-04-2024,South,Office Supplies,Binders,Kiran,5,16,2729.56,906.92
ORD10760,14-02-2023,,Office Supplies,Binders,Neha,3,18,4365.42,362.35
ORD10761,28-12-2022,EAST,Technology,Copiers,Sara,3,18,$1592.39,-88.35
ORD10762,13-06-2024, west ,Office Supplies,Paper,Ravi,3,9,4842.81,172.32
ORD10763,19-12-2023,South,Furniture,Storage,David,1,19,4058.26,-350.6
ORD10764,09-04-2022,EAST,Furniture,Chairs,Sneha,3,4,1952.42,-153.03
ORD10765,24-04-2022,EAST,Technology,Phones,David,4,14,4415.41,-147.55
ORD10766,30-03-2024,South,Technology,Phones,David,3,2,2087.88,11.37
ORD10767,12-04-2023,EAST,Technology,Phones,Kiran,5,9,1461.93,367.7
ORD10768,04-05-2024, west ,Office Supplies,Art,Kiran,1,2,$3624.31,663.79
ORD10769,01-10-2023, west ,Technology,Copiers,Sara,5,20,837.18,94.33
ORD10770,23-11-2022, west ,Office Supplies,Binders,Sara,5,11,767.5,148.8
ORD10771,01-06-2023,West,Technology,Accessories,Priya,4,17,3891.04,721.61
ORD10772,01-08-2022, west ,Technology,Copiers,david,1,12,2609.84,164.73
ORD10773,22-11-2022,EAST,Technology,Phones,Priya,5,15,4810.52,1679.17
ORD10774,04-04-2022,West,Office Supplies,Art,Sara,1,17,4812.53,322.71
ORD10775,27-06-2023,,Office Supplies,Paper,Ravi,3,17,1305.37,409.41
ORD10776,16-06-2024,EAST,Furniture,Tables,John,5,19,3782.78,255.64
ORD10777,18-07-2023,Central,Office Supplies,Binders,Ankit,5,16,1927.95,242.61
ORD10778,10-02-2022, west ,Office Supplies,Paper,Ravi,3,12,$2034.42,371.8
ORD10779,20-10-2023,Central,Office Supplies,Binders,David,4,2,132.95,0.78
ORD10780,14-01-2023,East,Office Supplies,Art,Sara,4,2,1603.92,548.44
ORD10781,17-01-2024,West,Furniture,Tables,Kiran,5,3,1294.15,88.58
ORD10782,31-10-2022,East,Furniture,Storage,Sara,5,16,340.17,-24.52
ORD10783,14-12-2023,West,Office Supplies,Art,John,3,17,3346.54,862.33
ORD10784,30-10-2022,South,Office Supplies,Art,David,5,2,854.81,86.27
ORD10785,25-01-2022, west ,Technology,Accessories,Amit,3,12,1093.66,336.3
ORD10786,23-06-2022,Central,Technology,Phones,Sara,1,1,4285.19,182.5
ORD10787,08-05-2022,Central,Office Supplies,Art,Sara,1,20,1975.95,458.29
ORD10788,19-01-2023,EAST,Technology,Phones,Ankit,1,9,3472.91,957.92
ORD10789,29-02-2024,EAST,Technology,Phones,Kiran,2,18,2266.38,267.82
ORD10790,12-02-2022,Central,Technology,Copiers,John,2,19,567.34,197.97
ORD10791,09-02-2023,South,Furniture,Storage,David,5,14,963.38,272.95
ORD10792,10-02-2022,EAST,Technology,Copiers,Amit,1,2,4031.58,-148.13
ORD10793,31-07-2022,Central,Technology,Copiers,Kiran,4,6,4038.42,257.78
ORD10794,23-05-2023, west ,Technology,Accessories,Amit,3,12,414.35,74.3
ORD10795,28-06-2023,East,Technology,Accessories,Ankit,2,8,4554.64,-288.95
ORD10796,10-04-2022,South,Office Supplies,Art,Priya,3,17,$2866.67,-137.14
ORD10797,26-05-2024, west ,Office Supplies,Art,Priya,1,12,1242.28,331.49
ORD10798,15-09-2023,EAST,Office Supplies,Binders,Ravi,3,9,$3096.84,-114.72
ORD10799,16-01-2023,South,Office Supplies,Binders,neha,1,19,3161.38,866.98
ORD10800,28-05-2024,West,Technology,Accessories,David,5,18,$715.72,91.74
ORD10801,14-09-2023,Central,Office Supplies,Binders,Amit,4,6,$3944.0,945.75
ORD10802,26-05-2023,South,Office Supplies,Paper,John,2,2,1952.66,-89.99
ORD10803,14-02-2022,EAST,Office Supplies,Art,John,4,13,2677.17,
ORD10804,13-02-2024,East,Office Supplies,Art,Ankit,3,7,4251.98,-118.75
ORD10805,22-08-2023,EAST,Technology,Phones,Neha,3,2,3908.16,1335.34
ORD10806,04-01-2023,EAST,Furniture,Tables,Priya,1,13,2837.51,727.16
ORD10807,01-02-2022,East,Furniture,Tables,Sneha,1,5,3456.89,51.95
ORD10808,09-01-2022,South,Furniture,Storage,Amit,3,10,$3074.02,-265.64
ORD10809,18-02-2022,East,Furniture,Storage,Neha,3,4,2008.99,454.77
ORD10810,10-01-2023,South,Furniture,Tables,neha,2,4,1558.99,284.78
ORD10811,31-05-2022,EAST,Furniture,Tables,Sneha,4,14,$4446.34,-195.33
ORD10812,07-09-2022,East,Office Supplies,Art,Amit,4,9,4487.12,-167.33
ORD10813,13-02-2023, west ,Furniture,Chairs,John,3,10,861.78,148.79
ORD10814,26-01-2024,East,Technology,Copiers,John,2,15,462.48,64.59
ORD10815,30-06-2022,South,Technology,Copiers,David,4,17,593.22,89.44
ORD10816,30-11-2022,East,Office Supplies,Binders,Kiran,4,6,150.1,0.33
ORD10817,23-12-2023,East,Office Supplies,Paper,David,1,6,2668.35,927.99
ORD10818,02-09-2022,EAST,Office Supplies,Binders,Priya,3,13,1458.94,
ORD10819,22-06-2022,East,Office Supplies,Binders,John,5,19,3179.61,1004.71
ORD10820,24-09-2023,West,Office Supplies,Paper,Sneha,1,3,4344.29,-300.59
ORD10821,07-04-2022,EAST,Technology,Copiers,David,4,7,$4839.51,1500.73
ORD10822,14-04-2024,West,Office Supplies,Binders,Amit,1,14,1563.83,434.42
ORD10823,30-03-2022,East,Office Supplies,Binders,John,1,14,2173.21,-168.85
ORD10824,30-06-2023,Central,Office Supplies,Paper,David,3,10,2707.45,322.47
ORD10825,31-01-2024,West,Furniture,Chairs,Kiran,4,9,2520.17,-156.71
ORD10826,22-10-2023,East,Technology,Phones,Kiran,1,8,4036.67,-159.21
ORD10827,10-05-2022,South,Technology,Phones,Neha,3,8,2333.96,335
ORD10828,09-06-2022,Central,Technology,Accessories,Sara,2,12,$2902.05,107.43
ORD10829,11-03-2022,East,Office Supplies,Art,Sara,5,7,3032.18,-167.58
ORD10830,02-03-2022,EAST,Technology,Phones,Sneha,3,10,3765.94,-153.09
ORD10831,12-09-2023,South,Furniture,Chairs,Amit,2,9,267.44,82.38
ORD10832,10-05-2022,West,Office Supplies,Paper,Priya,3,8,$526.28,75.05
ORD10833,15-05-2024,West,Technology,Phones,kiran,5,1,1195.13,292.16
ORD10834,02-04-2024,South,Technology,Phones,John,3,8,1954.89,-168.34
ORD10835,06-03-2024,East,Office Supplies,Art,Ankit,1,6,109.18,17.88
ORD10836,12-03-2022,South,Furniture,Tables,Sara,3,1,4872.55,-94.91
ORD10837,10-06-2022, west ,Technology,Accessories,Sara,5,8,1422.68,429.93
ORD10838,11-10-2022, west ,Furniture,Storage,Priya,2,14,2793.1,229.72
ORD10839,12-02-2023,West,Office Supplies,Art,Ravi,4,17,2275.16,2.82
ORD10840,13-09-2022,South,Technology,Accessories,David,4,15,1698.22,411.23
ORD10841,22-10-2023,South,Furniture,Chairs,Ankit,2,16,4525.23,1495.24
ORD10842,01-01-2022, west ,Furniture,Storage,David,2,10,3474.39,1202.96
ORD10843,27-05-2022,West,Technology,Accessories,Kiran,5,3,3318.37,954.73
ORD10844,20-10-2023,South,Office Supplies,Art,David,2,14,1012.22,248.57
ORD10845,25-08-2023,East,Furniture,Storage,priya,3,2,2274.03,-201.69
ORD10846,08-11-2022,Central,Office Supplies,Paper,Ravi,4,1,3488.14,820.79
ORD10847,13-03-2022, west ,Furniture,Tables,Kiran,4,2,2799.26,582.3
ORD10848,17-07-2022, west ,Furniture,Chairs,Priya,3,15,595.86,167.86
ORD10849,24-12-2023,East,Office Supplies,Binders,Ankit,4,16,$1266.28,203.05
ORD10850,19-05-2022, west ,Furniture,Storage,Amit,2,13,1066.49,338.56
ORD10851,12-06-2022,EAST,Office Supplies,Paper,Kiran,5,15,3247.74,157.26
ORD10852,14-04-2024,Central,Furniture,Tables,David,1,14,3766.95,
ORD10853,02-05-2023, west ,Technology,Copiers,Ravi,3,16,$4167.0,364.45
ORD10854,22-04-2024,East,Technology,Phones,Neha,3,18,1853.72,-154.12
ORD10855,13-11-2022,East,Technology,Accessories,Neha,5,7,1346.67,-61.52
ORD10856,18-03-2024,South,Furniture,Tables,Ankit,5,17,$4742.21,176.33
ORD10857,15-10-2022,West,Technology,Accessories,Ravi,2,7,4218.25,1238.64
ORD10858,19-08-2023,East,Office Supplies,Paper,Kiran,1,11,3486.8,-152.07
ORD10859,20-03-2023,West,Furniture,Chairs,Sneha,3,9,4430.39,-434.87
ORD10860,19-01-2022,East,Office Supplies,Art,David,2,14,1974.09,552.28
ORD10861,27-03-2023,West,Furniture,Tables,David,5,13,1312.34,417.09
ORD10862,14-03-2024,EAST,Office Supplies,Paper,Sneha,4,19,4149.75,1106.68
ORD10863,24-08-2022,,Technology,Phones,Ravi,3,7,107.33,
ORD10864,15-01-2024,Central,Furniture,Chairs,David,4,19,260.27,37.84
ORD10865,15-12-2023,Central,Office Supplies,Paper,John,4,5,1482.14,64.87
ORD10866,06-08-2023,Central,Technology,Accessories,Sara,2,11,1338.17,64.15
ORD10867,09-06-2023,EAST,Furniture,Tables,Ravi,5,7,1839.54,13.53
ORD10868,09-02-2023,West,Technology,Copiers,Ankit,1,2,$1338.77,360.98
ORD10869,24-02-2024,South,Technology,Accessories,Amit,4,8,127.78,11.99
ORD10870,23-02-2022,West,Technology,Copiers,Sara,1,19,1257.93,318.28
ORD10871,28-05-2024,South,Office Supplies,Binders,Ravi,1,19,707.26,83.1
ORD10872,20-05-2023,West,Office Supplies,Art,ankit,2,18,2400.81,52.04
ORD10873,17-11-2023,South,Technology,Copiers,Sneha,1,18,4927.92,1709.85
ORD10874,20-04-2022,West,Office Supplies,Art,Amit,3,2,4147.95,
ORD10875,10-09-2023,EAST,Office Supplies,Art,Amit,2,5,2561.39,246.92
ORD10876,14-07-2022,West,Technology,Copiers,Kiran,3,17,132.47,32.66
ORD10877,04-10-2023,EAST,Technology,Phones,Sara,2,7,1979.9,-35.25
ORD10878,08-08-2023,EAST,Technology,Accessories,Sara,2,2,482.58,-19.6
ORD10879,31-05-2022,EAST,Office Supplies,Paper,John,4,18,$426.24,-20.97
ORD10880,14-05-2023,South,Office Supplies,Art,Ravi,3,15,2889.2,635.72
ORD10881,20-04-2024,East,Technology,Phones,Neha,1,14,787.02,90.85
ORD10882,26-05-2024,South,Furniture,Chairs,Ravi,2,12,2688.88,-193.04
ORD10883,31-05-2023,EAST,Furniture,Chairs,Priya,4,11,987.2,335.73
ORD10884,28-07-2022,Central,Office Supplies,Paper,Priya,5,14,1088.65,29.96
ORD10885,21-12-2022,EAST,Furniture,Tables,Ankit,5,20,102.05,34.16
ORD10886,06-01-2022,West,Furniture,Tables,Sara,5,1,3192.69,-2.6
ORD10887,11-09-2023,South,Technology,Accessories,Amit,2,1,1718.49,370.57
ORD10888,19-09-2022,East,Office Supplies,Art,Sara,5,1,4528.58,1307.61
ORD10889,24-02-2022,EAST,Technology,Copiers,John,5,5,$4701.29,1530.1
ORD10890,24-03-2024,West,Technology,Accessories,Amit,2,7,1581.25,265.55
ORD10891,08-05-2023,East,Technology,Accessories,Sneha,4,5,2311.45,205.05
ORD10892,11-05-2024,EAST,Office Supplies,Paper,John,5,7,1590.05,0.31
ORD10893,31-07-2023, west ,Furniture,Storage,Sneha,1,9,$659.61,92.43
ORD10894,10-10-2022,South,Office Supplies,Binders,Priya,2,3,4460.66,1405.37
ORD10895,04-08-2022, west ,Office Supplies,Paper,Ankit,5,11,3359.45,172.55
ORD10896,15-04-2022, west ,Technology,Copiers,Ravi,3,5,190.85,25.55
ORD10897,01-08-2022,South,Furniture,Storage,Ankit,4,3,3899.43,1030.28
ORD10898,03-07-2023,East,Furniture,Storage,John,4,3,4462.01,1488.37
ORD10899,25-04-2024,Central,Office Supplies,Art,Ankit,3,10,1570.14,244.44
ORD10900,22-09-2023,West,Furniture,Chairs,Ravi,5,13,3391.09,344.26
ORD10901,20-08-2023,Central,Technology,Phones,Priya,3,11,1029.98,341.39
ORD10902,03-12-2022,EAST,Furniture,Chairs,Ravi,4,3,$4705.85,1171.92
ORD10903,25-11-2023, west ,Office Supplies,Art,Sneha,5,10,2779.21,-199.5
ORD10904,19-03-2022,Central,Furniture,Chairs,Neha,4,2,807.68,121.26
ORD10905,31-01-2022,West,Furniture,Tables,David,5,4,2590.78,-61.55
ORD10906,18-04-2023,EAST,Office Supplies,Art,Neha,3,10,4078.54,-218.41
ORD10907,09-02-2022,,Technology,Accessories,Ankit,4,12,4967.92,-414.66
ORD10908,24-05-2024,East,Office Supplies,Binders,David,1,18,3588.06,-277.49
ORD10909,27-01-2023,EAST,Technology,Phones,Amit,2,2,1868.97,421.52
ORD10910,17-05-2022,South,Technology,Copiers,Ankit,4,4,3275.46,891.69
ORD10911,06-11-2023,Central,Furniture,Storage,Sneha,2,12,545.16,-20.82
ORD10912,26-02-2023,West,Technology,Copiers,Sneha,3,1,3731.51,-18.08
ORD10913,30-12-2023,South,Furniture,Chairs,David,5,15,672.22,177.9
ORD10914,23-04-2023,West,Furniture,Storage,david,2,2,2730.07,270.62
ORD10915,20-01-2023,East,Office Supplies,Art,Kiran,5,2,1936.18,-48.82
ORD10916,21-02-2024,West,Furniture,Storage,Neha,5,16,4785.72,1131.09
ORD10917,14-10-2023,West,Technology,Copiers,Sara,2,7,3837.56,1073.25
ORD10918,03-12-2022,South,Furniture,Tables,Sara,1,17,$1284.49,257.02
ORD10919,14-08-2022,EAST,Technology,Copiers,Ravi,4,16,3150.18,561.76
ORD10920,13-10-2023,Central,Technology,Accessories,Sara,1,8,4491.03,1438.79
ORD10921,02-08-2023,Central,Furniture,Storage,Priya,5,10,2268.92,162.24
ORD10922,16-12-2023,South,Office Supplies,Paper,Sneha,4,11,1660.46,242.82
ORD10923,02-10-2023,East,Office Supplies,Paper,John,5,9,3934.54,-7.92
ORD10924,04-01-2024,EAST,Furniture,Chairs,Ankit,3,5,1064.96,226.65
ORD10925,08-01-2022, west ,Technology,Phones,Kiran,3,17,708.4,23.13
ORD10926,02-07-2023,South,Office Supplies,Paper,Sneha,2,11,4100.62,202.27
ORD10927,24-06-2023,West,Office Supplies,Binders,Priya,4,1,283.22,30.23
ORD10928,22-07-2022,East,Technology,Accessories,David,5,16,$1804.63,232.94
ORD10929,01-01-2023, west ,Technology,Accessories,Priya,2,10,2842.38,669.79
ORD10930,03-10-2023,,Furniture,Chairs,Ravi,2,17,3413.34,568.24
ORD10931,26-03-2024,Central,Technology,Phones,David,2,5,$4749.94,353.97
ORD10932,16-02-2022,Central,Technology,Copiers,Sara,2,14,4155.43,8.17
ORD10933,03-01-2022,EAST,Office Supplies,Art,Sara,3,3,3831.82,472.3
ORD10934,12-07-2022, west ,Furniture,Tables,Ankit,4,17,809.59,242.54
ORD10935,26-06-2022,EAST,Furniture,Tables,Sara,2,20,4429.72,1475.71
ORD10936,04-07-2023,East,Technology,Phones,Ankit,1,12,4792.85,96.57
ORD10937,21-05-2024,Central,Technology,Copiers,Neha,5,19,4236.85,
ORD10938,06-12-2022, west ,Technology,Copiers,Ankit,4,3,4065.88,-215.07
ORD10939,17-07-2023,EAST,Technology,Phones,Ankit,5,1,199.09,7.43
ORD10940,18-04-2024,East,Technology,Copiers,Amit,2,1,2291.71,672.71
ORD10941,18-05-2023,South,Furniture,Tables,Ankit,3,14,2748.78,-232.03
ORD10942,15-09-2023,EAST,Office Supplies,Art,Priya,1,15,4944.23,990.01
ORD10943,27-12-2023,EAST,Technology,Accessories,Sneha,2,20,1292.02,-32.12
ORD10944,07-01-2023,East,Technology,Copiers,Sara,4,19,1556.03,485.8
ORD10945,30-01-2024, west ,Technology,Accessories,Sara,5,7,$3563.31,1207.33
ORD10946,06-05-2024,Central,Furniture,Storage,Priya,5,1,4322.84,236.42
ORD10947,10-08-2022,East,Furniture,Tables,ankit,4,16,4192.2,816.88
ORD10948,25-02-2023,EAST,Furniture,Storage,Sneha,5,14,3377.6,319.06
ORD10949,26-05-2024,EAST,Office Supplies,Binders,Neha,5,18,3285.68,521.27
ORD10950,20-03-2022,West,Office Supplies,Art,David,3,1,2713.49,-268.74
ORD10951,16-10-2023,,Technology,Phones,david,4,15,1965.18,215.6
ORD10952,21-10-2022, west ,Technology,Copiers,John,2,17,4266.93,17.95
ORD10953,23-04-2023,EAST,Furniture,Tables,Sneha,4,17,3719.28,-110.19
ORD10954,18-11-2023,,Technology,Copiers,Priya,2,16,1402.77,80.83
ORD10955,08-11-2023,South,Technology,Accessories,Sneha,1,19,2404.48,-65.59
ORD10956,24-05-2023,West,Furniture,Storage,David,5,17,2471.95,-209.58
ORD10957,27-06-2023,West,Technology,Phones,Kiran,5,16,3782.84,-76.91
ORD10958,06-05-2023,EAST,Office Supplies,Binders,Sara,5,7,2471.16,616.16
ORD10959,20-08-2022,Central,Furniture,Tables,John,1,4,4015.4,896.84
ORD10960,11-02-2024,Central,Office Supplies,Paper,Neha,1,9,2139.55,121.63
ORD10961,07-11-2023, west ,Technology,Phones,Neha,4,4,295.51,91.3
ORD10962,02-04-2024,West,Technology,Phones,Priya,2,15,3025.44,642.16
ORD10963,07-04-2024,South,Technology,Phones,Kiran,5,13,1649.18,379.98
ORD10964,03-03-2022, west ,Technology,Copiers,Amit,4,16,116.24,15.51
ORD10965,07-02-2023,West,Technology,Phones,Neha,4,19,3515.43,441.81
ORD10966,06-08-2023,South,Technology,Phones,sneha,5,14,2191.07,18.81
ORD10967,02-11-2022,EAST,Technology,Copiers,Neha,3,15,1875.73,224.11
ORD10968,26-08-2023,EAST,Office Supplies,Binders,Priya,2,3,3367.19,861.54
ORD10969,10-11-2023,East,Office Supplies,Binders,Priya,1,16,4380.6,-398.73
ORD10970,23-11-2023,EAST,Furniture,Storage,Neha,1,18,4067.72,-155.13
ORD10971,31-03-2023, west ,Technology,Phones,John,5,13,4386.14,470.94
ORD10972,12-08-2022,East,Technology,Accessories,Neha,5,6,4440.48,901
ORD10973,13-06-2024,East,Furniture,Tables,Sneha,5,4,3823.88,1201.66
ORD10974,15-03-2023, west ,Technology,Copiers,Neha,5,4,2856.34,306.59
ORD10975,25-07-2023,East,Office Supplies,Art,Neha,3,10,3154.06,781.54
ORD10976,01-04-2022,West,Office Supplies,Paper,Sara,2,11,4460.31,1556.65
ORD10977,19-04-2022,South,Furniture,Tables,Amit,3,17,2348.99,612.69
ORD10978,09-02-2023,EAST,Technology,Copiers,Sneha,5,1,612.32,186.24
ORD10979,18-08-2023,South,Office Supplies,Binders,Sneha,3,6,2980.49,
ORD10980,01-04-2024,West,Furniture,Tables,Ravi,1,2,1443.78,-28.16
ORD10981,21-08-2023,EAST,Office Supplies,Binders,Sneha,5,17,308.63,79.44
ORD10982,21-05-2022,East,Furniture,Storage,David,1,19,504.87,83.98
ORD10983,08-05-2024,EAST,Office Supplies,Art,Ravi,2,19,619.43,-22.26
ORD10984,17-12-2023,West,Technology,Copiers,Kiran,4,7,3712.67,378.88
ORD10985,21-02-2023, west ,Technology,Phones,John,2,9,284.24,84.49
